t_s,x_m,y_m
17.198,0.051594,0.0018237908930837988
17.2,0.0516,0.0017633557568774397
17.202,0.051606000000000006,0.001701806847380259
17.204,0.051612000000000005,0.0016391830402028363
17.206,0.051618,0.0015755238898839568
17.208000000000002,0.05162400000000001,0.0015108696049072469
17.21,0.05163,0.0014452610223051512
17.212,0.051636,0.0013787395818645111
17.214,0.051642,0.0013113472999528894
17.216,0.051648000000000006,0.001243126742979832
17.218,0.051654,0.0011741210005116302
17.22,0.05166,0.001104373658054101
17.222,0.051666000000000004,0.0010339287695235034
17.224,0.051672,0.0009628308294216249
17.226,0.051678,0.0008911247447311464
17.228,0.05168400000000001,0.0008188558065519812
17.23,0.05169,0.0007460696614945332
17.232,0.051696,0.0006728122828481583
17.234,0.051702000000000005,0.0005991299415431987
17.236,0.051708000000000004,0.0005250691769258523
17.238,0.051714,0.00045067676736234213
17.240000000000002,0.05172000000000001,0.0003759997006928617
17.242,0.051726,0.00030108514455364063
17.244,0.051732,0.0002259804165838413
17.246,0.051738,0.00015073295453939915
17.248,0.051744000000000005,7.539028632997982e-05
17.25,0.051750000000000004,1.4692047705948708e-17
17.252,0.051755999999999996,-7.539028632995044e-05
17.254,0.051762,-0.0001507329545393698
17.256,0.051768,-0.000225980416583812
17.258,0.051774,-0.00030108514455361136
17.26,0.05178000000000001,-0.00037599970069291717
17.262,0.051786000000000006,-0.00045067676736222883
17.264,0.051792,-0.0005250691769257393
17.266000000000002,0.051798000000000004,-0.0005991299415432534
17.268,0.051804,-0.0006728122828481296
17.27,0.05181,-0.0007460696614945047
17.272000000000002,0.05181600000000001,-0.000818855806552035
17.274,0.05182200000000001,-0.0008911247447311184
17.276,0.051828,-0.0009628308294215972
17.278,0.051834,-0.0010339287695234757
17.28,0.051840000000000004,-0.0011043736580540738
17.282,0.051846,-0.001174121000511603
17.284,0.051851999999999995,-0.0012431267429798053
17.286,0.05185800000000001,-0.0013113472999527862
17.288,0.051864,-0.001378739581864485
17.29,0.05187,-0.0014452610223051256
17.292,0.051876000000000005,-0.001510869604907295
17.294,0.051882000000000005,-0.0015755238898838592
17.296,0.051888,-0.00163918304020274
17.298000000000002,0.05189400000000001,-0.0017018068473803052
17.3,0.0519,-0.001763355756877416
17.302,0.051906,-0.0018237908930837752
17.304000000000002,0.05191200000000001,-0.0018830740838721575
17.306,0.051918000000000006,-0.0019411678847083517
17.308,0.051924,-0.0019980356023027376
17.31,0.05193,-0.002053641317786015
17.312,0.051936,-0.0021079499093965854
17.314,0.051942,-0.002160927074663725
17.316,0.051948,-0.0022125393520744936
17.318,0.05195400000000001,-0.002262754142208309
17.32,0.05196,-0.002311539728327335
17.322,0.051966,-0.002358865296409796
17.324,0.051972000000000004,-0.0024047009546126446
17.326,0.051978,-0.002449017752151539
17.328,0.051984,-0.002491787697587399
17.330000000000002,0.05199000000000001,-0.002532983776506074
17.332,0.051996,-0.00257257996858096
17.334,0.052002,-0.002610551264008557
17.336000000000002,0.052008000000000006,-0.0026468736793048985
17.338,0.052014000000000005,-0.002681524272453807
17.34,0.052020000000000004,-0.0027144811573980533
17.342,0.052025999999999996,-0.0027457235178627287
17.344,0.052032,-0.0027752316205033657
17.346,0.052038,-0.002802986827369842
17.348,0.052044,-0.002828971607678583
17.35,0.052050000000000006,-0.0028531695488854627
17.352,0.052056000000000005,-0.002875565367052116
17.354,0.052062,-0.0028961449164997986
17.356,0.052068,-0.00291489519874403
17.358,0.052074,-0.002931804370704578
17.36,0.05208,-0.002946861752186055
17.362000000000002,0.05208600000000001,-0.0029600578326236145
17.364,0.052092000000000006,-0.002971384277089956
17.366,0.052098,-0.002980833931560022
17.368000000000002,0.052104000000000004,-0.0029884008274295255
17.37,0.052110000000000004,-0.0029940801852848175
17.372,0.052116,-0.002997868417921768
17.374,0.052121999999999995,-0.0029997631326114478
17.376,0.05212800000000001,-0.0029997631326114486
17.378,0.052134,-0.00299786841792177
17.38,0.05214,-0.0029940801852848162
17.382,0.052146000000000005,-0.002988400827429516
17.384,0.052152000000000004,-0.0029808339315600288
17.386,0.052157999999999996,-0.0029713842770899648
17.388,0.05216400000000001,-0.0029600578326235967
17.39,0.05217,-0.0029468617521860667
17.392,0.052176,-0.002931804370704591
17.394000000000002,0.052182000000000006,-0.002914895198744004
17.396,0.052188000000000005,-0.0028961449164998146
17.398,0.052194,-0.0028755653670521335
17.400000000000002,0.05220000000000001,-0.0028531695488854558
17.402,0.052206,-0.0028289716076785754
17.404,0.052212,-0.0028029868273698336
17.406,0.052218,-0.002775231620503389
17.408,0.052224000000000007,-0.0027457235178627534
17.41,0.05223,-0.0027144811573980793
17.412,0.052236,-0.0026815242724538345
17.414,0.052242000000000004,-0.0026468736793048473
17.416,0.052248,-0.002610551264008587
17.418,0.052254,-0.0025725799685809916
17.42,0.05226000000000001,-0.0025329837765060157
17.422,0.052266,-0.002491787697587433
17.424,0.052272,-0.0024490177521515745
17.426000000000002,0.052278000000000005,-0.0024047009546125796
17.428,0.052284000000000004,-0.002358865296409834
17.43,0.05229,-0.0023115397283273746
17.432,0.052295999999999995,-0.0022627541422083498
17.434,0.052302,-0.0022125393520745352
17.436,0.052308,-0.0021609270746637673
17.438,0.052314,-0.0021079499093965685
17.44,0.052320000000000005,-0.0020536413177860598
17.442,0.052326000000000004,-0.0019980356023027836
17.444,0.052332,-0.0019411678847083987
17.446,0.052338,-0.001883074083872073
17.448,0.052344,-0.0018237908930838246
17.45,0.05235,-0.0017633557568774662
17.452,0.05235600000000001,-0.0017018068473802156
17.454,0.052362000000000006,-0.001639183040202792
17.456,0.052368,-0.001575523889883912
17.458000000000002,0.052374000000000004,-0.0015108696049072748
17.46,0.05238,-0.0014452610223051048
17.462,0.052386,-0.0013787395818644639
17.464,0.052391999999999994,-0.001311347299952842
17.466,0.05239800000000001,-0.0012431267429798614
17.468,0.052404,-0.00117412100051166
17.47,0.05241,-0.001104373658054131
17.472,0.052416000000000004,-0.0010339287695235338
17.474,0.052422,-0.0009628308294216556
17.476,0.052427999999999995,-0.0008911247447311774
17.478,0.05243400000000001,-0.0008188558065519303
17.48,0.05244,-0.0007460696614945644
17.482,0.052446,-0.0006728122828481898
17.484,0.052452000000000006,-0.0005991299415431468
17.486,0.052458000000000005,-0.0005250691769258002
17.488,0.052464,-0.0004506767673622899
17.490000000000002,0.05247000000000001,-0.0003759997006928938
17.492,0.052476,-0.0003010851445536728
17.494,0.052482,-0.00022598041658387352
17.496,0.052488,-0.00015073295453934627
17.498,0.052494000000000006,-7.539028633001214e-05
17.5,0.0525,-4.703386485489743e-17
17.502,0.052506,7.53902863299181e-05
17.504,0.052512,0.00015073295453933748
17.506,0.052518,0.00022598041658377973
17.508,0.052524,0.0003010851445535792
17.51,0.05253000000000001,0.00037599970069296965
17.512,0.052536,0.0004506767673622811
17.514,0.052542,0.0005250691769257915
17.516000000000002,0.052548000000000004,0.0005991299415432218
17.518,0.052554000000000003,0.0006728122828481812
17.52,0.05256,0.000746069661494556
17.522000000000002,0.05256600000000001,0.0008188558065520038
17.524,0.052572,0.0008911247447310874
17.526,0.052578,0.0009628308294215665
17.528,0.052584,0.0010339287695234455
17.53,0.052590000000000005,0.0011043736580540436
17.532,0.052596000000000004,0.0011741210005115734
17.534,0.052601999999999996,0.0012431267429797758
17.536,0.052608,0.0013113472999528339
17.538,0.052614,0.001378739581864456
17.54,0.05262,0.001445261022305097
17.542,0.052626000000000006,0.001510869604907341
17.544,0.052632000000000005,0.0015755238898839045
17.546,0.052638,0.0016391830402027847
17.548000000000002,0.052644,0.0017018068473802785
17.55,0.05265,0.0017633557568773898
17.552,0.052656,0.0018237908930838174
17.554000000000002,0.05266200000000001,0.001883074083872132
17.556,0.052668000000000006,0.0019411678847083272
17.558,0.052674,0.0019980356023027138
17.56,0.05268,0.0020536413177859912
17.562,0.052686000000000004,0.0021079499093965624
17.564,0.052692,0.0021609270746637023
17.566,0.052697999999999995,0.002212539352074472
17.568,0.05270400000000001,0.0022627541422083437
17.57,0.05271,0.002311539728327369
17.572,0.052716,0.0023588652964098285
17.574,0.052722000000000005,0.0024047009546126763
17.576,0.052728000000000004,0.0024490177521515697
17.578,0.052733999999999996,0.0024917876975874284
17.580000000000002,0.05274000000000001,0.0025329837765060564
17.582,0.052746,0.0025725799685809435
17.584,0.052752,0.0026105512640085407
17.586000000000002,0.052758000000000006,0.0026468736793048833
17.588,0.052764000000000005,0.0026815242724537924
17.59,0.05277,0.0027144811573980394
17.592,0.052775999999999997,0.0027457235178627156
17.594,0.052782,0.002775231620503386
17.596,0.052788,0.0028029868273698306
17.598,0.052794,0.0028289716076785724
17.6,0.05280000000000001,0.002853169548885479
17.602,0.052806,0.0028755653670521314
17.604,0.052812,0.0028961449164998125
17.606,0.052818000000000004,0.002914895198744023
17.608,0.052824,0.002931804370704571
17.61,0.05283,0.002946861752186065
17.612000000000002,0.05283600000000001,0.0029600578326236097
17.614,0.052842,0.0029713842770899518
17.616,0.052848,0.0029808339315600184
17.618000000000002,0.052854000000000005,0.0029884008274295225
17.62,0.052860000000000004,0.0029940801852848154
17.622,0.052866,0.0029978684179217665
17.624,0.052871999999999995,0.0029997631326114473
17.626,0.052878,0.002999763132611448
17.628,0.052884,0.002997868417921768
17.63,0.05289,0.002994080185284818
17.632,0.052896000000000006,0.002988400827429511
17.634,0.052902000000000005,0.0029808339315600227
17.636,0.052908,0.0029713842770899574
17.638,0.052914,0.0029600578326236023
17.64,0.05292,0.0029468617521860724
17.642,0.052926,0.0029318043707045978
17.644000000000002,0.05293200000000001,0.002914895198744012
17.646,0.052938000000000006,0.0028961449164998233
17.648,0.052944,0.002875565367052143
17.650000000000002,0.05295000000000001,0.002853169548885439
17.652,0.052956,0.002828971607678586
17.654,0.052962,0.0028029868273698453
17.656,0.052967999999999994,0.0027752316205034017
17.658,0.05297400000000001,0.002745723517862732
17.66,0.05298,0.002714481157398057
17.662,0.052986,0.0026815242724538106
17.664,0.052992000000000004,0.0026468736793048625
17.666,0.052998,0.002610551264008603
17.668,0.053003999999999996,0.0025725799685809643
17.67,0.05301000000000001,0.002532983776506033
17.672,0.053016,0.0024917876975874514
17.674,0.053022,0.002449017752151593
17.676000000000002,0.053028000000000006,0.002404700954612599
17.678,0.053034000000000005,0.002358865296409854
17.68,0.05304,0.002311539728327395
17.682,0.053045999999999996,0.002262754142208371
17.684,0.053052,0.0022125393520744997
17.686,0.053058,0.002160927074663731
17.688,0.053064,0.0021079499093965915
17.69,0.053070000000000006,0.002053641317786021
17.692,0.053076,0.0019980356023027446
17.694,0.053082,0.0019411678847083584
17.696,0.053088,0.0018830740838720978
17.698,0.053094,0.0018237908930838502
17.7,0.0531,0.001763355756877492
17.702,0.05310600000000001,0.0017018068473802423
17.704,0.053112000000000006,0.0016391830402028192
17.706,0.053118,0.0015755238898839394
17.708000000000002,0.053124000000000005,0.001510869604907229
17.71,0.053130000000000004,0.0014452610223051332
17.712,0.053136,0.0013787395818644927
17.714,0.053141999999999995,0.0013113472999528707
17.716,0.05314800000000001,0.0012431267429798133
17.718,0.053154,0.0011741210005116113
17.72,0.05316,0.001104373658054082
17.722,0.053166000000000005,0.001033928769523564
17.724,0.053172000000000004,0.0009628308294216863
17.726,0.053177999999999996,0.0008911247447311268
17.728,0.05318400000000001,0.0008188558065519613
17.73,0.05319,0.0007460696614945958
17.732,0.053196,0.0006728122828482213
17.734,0.053202000000000006,0.0005991299415431785
17.736,0.053208000000000005,0.0005250691769258319
17.738,0.053214,0.0004506767673623218
17.740000000000002,0.05322000000000001,0.00037599970069284133
17.742,0.053226,0.00030108514455362014
17.744,0.053232,0.00022598041658382077
17.746,0.053237999999999994,0.00015073295453937858
17.748,0.05324400000000001,7.539028632995925e-05
17.75,0.05325,-5.889446287365885e-18
17.752,0.053256,-7.539028632997101e-05
17.754,0.053262000000000004,-0.00015073295453930518
17.756,0.053268,-0.0002259804165837475
17.758,0.053274,-0.000301085144553547
17.76,0.05328000000000001,-0.0003759997006929376
17.762,0.053286,-0.00045067676736224916
17.764,0.053292,-0.0005250691769257597
17.766000000000002,0.053298000000000005,-0.0005991299415432736
17.768,0.053304000000000004,-0.0006728122828481497
17.77,0.05331,-0.0007460696614945246
17.772000000000002,0.05331600000000001,-0.0008188558065520548
17.774,0.053322,-0.0008911247447311381
17.776,0.053328,-0.0009628308294216167
17.778,0.053334,-0.001033928769523495
17.78,0.053340000000000005,-0.0011043736580540137
17.782,0.053346000000000005,-0.0011741210005116222
17.784,0.053352,-0.001243126742979824
17.786,0.053358,-0.0013113472999528048
17.788,0.053364,-0.0013787395818644274
17.79,0.05337,-0.0014452610223050688
17.792,0.05337600000000001,-0.001510869604907313
17.794,0.053382000000000006,-0.0015755238898838768
17.796,0.053388,-0.0016391830402027574
17.798000000000002,0.053394000000000004,-0.0017018068473803219
17.8,0.0534,-0.0017633557568774328
17.802,0.053406,-0.0018237908930837919
17.804000000000002,0.05341200000000001,-0.0018830740838721733
17.806,0.05341800000000001,-0.0019411678847083673
17.808,0.053424,-0.0019980356023027532
17.81,0.05343,-0.00205364131778603
17.812,0.053436000000000004,-0.0021079499093965394
17.814,0.053442,-0.0021609270746636797
17.816,0.053447999999999996,-0.00221253935207445
17.818,0.05345400000000001,-0.0022627541422083224
17.82,0.05346,-0.0023115397283273486
17.822,0.053466,-0.002358865296409809
17.824,0.053472000000000006,-0.002404700954612657
17.826,0.053478000000000005,-0.002449017752151551
17.828,0.053484,-0.0024917876975874102
17.830000000000002,0.05349000000000001,-0.002532983776506085
17.832,0.053496,-0.002572579968580971
17.834,0.053502,-0.0026105512640085668
17.836000000000002,0.05350800000000001,-0.0026468736793048677
17.838,0.053514000000000006,-0.002681524272453778
17.84,0.05352,-0.002714481157398062
17.842,0.053526,-0.002745723517862737
17.844,0.053532,-0.0027752316205033735
17.846,0.053538,-0.002802986827369819
17.848,0.053544,-0.002828971607678561
17.85,0.05355000000000001,-0.0028531695488854688
17.852,0.053556,-0.002875565367052122
17.854,0.053562,-0.0028961449164998042
17.856,0.053568000000000005,-0.002914895198744035
17.858,0.053574000000000004,-0.002931804370704582
17.86,0.05358,-0.002946861752186059
17.862000000000002,0.05358600000000001,-0.002960057832623618
17.864,0.053592,-0.002971384277089959
17.866,0.053598,-0.0029808339315600244
17.868000000000002,0.053604000000000006,-0.00298840082742952
17.87,0.053610000000000005,-0.002994080185284813
17.872,0.053616000000000004,-0.0029978684179217652
17.874,0.053621999999999996,-0.002999763132611447
17.876,0.053628,-0.002999763132611448
17.878,0.053634,-0.002997868417921769
17.88,0.05364,-0.00299408018528482
17.882,0.053646000000000006,-0.0029884008274295142
17.884,0.053652000000000005,-0.0029808339315600266
17.886,0.053658,-0.0029713842770899617
17.888,0.053664,-0.0029600578326235936
17.89,0.05367,-0.0029468617521860624
17.892,0.053676,-0.0029318043707045865
17.894000000000002,0.05368200000000001,-0.0029148951987440198
17.896,0.05368800000000001,-0.0028961449164998316
17.898,0.053694,-0.002875565367052128
17.900000000000002,0.053700000000000005,-0.002853169548885449
17.902,0.053706000000000004,-0.0028289716076785967
17.904,0.053712,-0.0028029868273698566
17.906,0.053717999999999995,-0.002775231620503414
17.908,0.05372400000000001,-0.002745723517862745
17.91,0.05373,-0.0027144811573980706
17.912,0.053736,-0.0026815242724538254
17.914,0.053742000000000005,-0.0026468736793048377
17.916,0.053748000000000004,-0.002610551264008577
17.918,0.053753999999999996,-0.0025725799685809812
17.92,0.05376000000000001,-0.002532983776506005
17.922,0.053766,-0.002491787697587422
17.924,0.053772,-0.0024490177521515623
17.926000000000002,0.053778000000000006,-0.002404700954612618
17.928,0.053784000000000005,-0.002358865296409874
17.93,0.05379,-0.0023115397283274158
17.932,0.053796,-0.002262754142208336
17.934,0.053802,-0.0022125393520745214
17.936,0.053808,-0.002160927074663753
17.938,0.053814,-0.0021079499093966145
17.94,0.05382000000000001,-0.002053641317786045
17.942,0.053826,-0.0019980356023027684
17.944,0.053832,-0.001941167884708383
17.946,0.053838000000000004,-0.0018830740838720564
17.948,0.053844,-0.0018237908930838081
17.95,0.05385,-0.0017633557568774495
17.952,0.05385600000000001,-0.001701806847380269
17.954,0.053862,-0.0016391830402027747
17.956,0.053868,-0.0015755238898838946
17.958000000000002,0.053874000000000005,-0.001510869604907257
17.96,0.053880000000000004,-0.0014452610223051614
17.962,0.053886,-0.0013787395818645213
17.964,0.053891999999999995,-0.0013113472999529
17.966,0.053898,-0.0012431267429798426
17.968,0.053904,-0.001174121000511641
17.97,0.05391,-0.0011043736580541121
17.972,0.053916000000000006,-0.0010339287695235143
17.974,0.053922000000000005,-0.0009628308294216361
17.976,0.053928,-0.0008911247447311577
17.978,0.053934,-0.0008188558065519106
17.98,0.05394,-0.0007460696614945446
17.982,0.053946,-0.0006728122828481698
17.984,0.05395200000000001,-0.0005991299415432102
17.986,0.053958000000000006,-0.0005250691769258638
17.988,0.053964,-0.0004506767673623538
17.990000000000002,0.053970000000000004,-0.0003759997006928734
17.992,0.053976,-0.0003010851445536523
17.994,0.053982,-0.000225980416583853
17.996,0.053987999999999994,-0.00015073295453941089
17.998,0.05399400000000001,-7.539028632999157e-05
18.0,0.054,-2.645237086158283e-17
18.002,0.054006,7.539028632993869e-05
18.004,0.054012000000000004,0.00015073295453935806
18.006,0.054018000000000004,0.00022598041658380025
18.008,0.054023999999999996,0.0003010851445535997
18.01,0.05403000000000001,0.0003759997006929055
18.012,0.054036,0.00045067676736230153
18.014,0.054042,0.0005250691769258118
18.016000000000002,0.054048000000000006,0.0005991299415432419
18.018,0.054054000000000005,0.0006728122828481183
18.02,0.05406,0.0007460696614944933
18.022000000000002,0.05406600000000001,0.0008188558065520236
18.024,0.054072,0.000891124744731107
18.026,0.054078,0.000962830829421586
18.028,0.054084,0.0010339287695234648
18.03,0.054090000000000006,0.0011043736580540627
18.032,0.054096,0.0011741210005115923
18.034,0.054102,0.0012431267429797944
18.036,0.054108,0.0013113472999528523
18.038,0.054114,0.0013787395818644745
18.04,0.05412,0.0014452610223051152
18.042,0.05412600000000001,0.001510869604907285
18.044,0.054132,0.0015755238898838492
18.046,0.054138,0.0016391830402027305
18.048000000000002,0.054144000000000005,0.0017018068473802952
18.05,0.054150000000000004,0.0017633557568774065
18.052,0.054156,0.0018237908930837658
18.054000000000002,0.05416200000000001,0.0018830740838721481
18.056,0.054168,0.0019411678847083428
18.058,0.054174,0.001998035602302729
18.06,0.05418,0.0020536413177860064
18.062,0.054186000000000005,0.0021079499093965767
18.064,0.054192000000000004,0.0021609270746637166
18.066,0.054197999999999996,0.0022125393520744854
18.068,0.054204,0.002262754142208301
18.07,0.05421,0.002311539728327382
18.072,0.054216,0.0023588652964098415
18.074,0.054222000000000006,0.0024047009546126377
18.076,0.054228000000000005,0.0024490177521515324
18.078,0.054234,0.0024917876975873924
18.080000000000002,0.054240000000000003,0.0025329837765060677
18.082,0.054246,0.002572579968580954
18.084,0.054252,0.0026105512640085507
18.086000000000002,0.05425800000000001,0.002646873679304893
18.088,0.05426400000000001,0.0026815242724538015
18.09,0.05427,0.002714481157398048
18.092,0.054276,0.002745723517862724
18.094,0.054282000000000004,0.002775231620503394
18.096,0.054288,0.002802986827369838
18.098,0.054293999999999995,0.002828971607678579
18.1,0.05430000000000001,0.002853169548885459
18.102,0.054306,0.0028755653670521127
18.104,0.054312,0.002896144916499818
18.106,0.054318000000000005,0.002914895198744027
18.108,0.054324000000000004,0.002931804370704575
18.11,0.054329999999999996,0.0029468617521860524
18.112000000000002,0.05433600000000001,0.0029600578326236127
18.114,0.054342,0.0029713842770899544
18.116,0.054348,0.0029808339315600205
18.118000000000002,0.054354000000000006,0.0029884008274295246
18.12,0.054360000000000006,0.0029940801852848167
18.122,0.054366,0.0029978684179217674
18.124,0.054372,0.0029997631326114478
18.126,0.054378,0.0029997631326114478
18.128,0.054384,0.0029978684179217674
18.13,0.05439,0.0029940801852848167
18.132,0.05439600000000001,0.002988400827429517
18.134,0.054402,0.00298083393156003
18.136,0.054408,0.002971384277089966
18.138,0.054414000000000004,0.002960057832623599
18.14,0.05442,0.0029468617521860685
18.142,0.054426,0.0029318043707045934
18.144000000000002,0.05443200000000001,0.002914895198744007
18.146,0.054438,0.002896144916499818
18.148,0.054444,0.002875565367052137
18.150000000000002,0.054450000000000005,0.0028531695488854328
18.152,0.054456000000000004,0.002828971607678579
18.154,0.054462,0.002802986827369838
18.156,0.054467999999999996,0.002775231620503394
18.158,0.054474,0.002745723517862758
18.16,0.05448,0.0027144811573980845
18.162,0.054486,0.0026815242724538015
18.164,0.054492000000000006,0.002646873679304853
18.166,0.054498000000000005,0.0026105512640085928
18.168,0.054504,0.0025725799685809977
18.17,0.05451,0.002532983776506022
18.172,0.054516,0.00249178769758744
18.174,0.054522,0.002449017752151581
18.176000000000002,0.05452800000000001,0.0024047009546125865
18.178,0.054534000000000006,0.0023588652964098415
18.18,0.05454,0.002311539728327382
18.182,0.054546,0.002262754142208357
18.184,0.054552,0.0022125393520744854
18.186,0.054558,0.0021609270746637166
18.188,0.054563999999999994,0.0021079499093965767
18.19,0.05457000000000001,0.002053641317786068
18.192,0.054576,0.0019980356023027927
18.194,0.054582,0.0019411678847084076
18.196,0.054588000000000005,0.0018830740838720818
18.198,0.054594000000000004,0.001823790893083834
18.2,0.054599999999999996,0.0017633557568774755
18.202,0.05460600000000001,0.0017018068473802254
18.204,0.054612,0.0016391830402028018
18.206,0.054618,0.0015755238898839219
18.208000000000002,0.054624000000000006,0.0015108696049072115
18.21,0.054630000000000005,0.0014452610223051152
18.212,0.054636,0.0013787395818644745
18.214,0.054641999999999996,0.0013113472999528523
18.216,0.054648,0.001243126742979872
18.218,0.054654,0.0011741210005116708
18.22,0.05466,0.0011043736580540627
18.222,0.054666000000000006,0.0010339287695235446
18.224,0.054672,0.0009628308294216668
18.226,0.054678,0.0008911247447311886
18.228,0.054684,0.0008188558065519415
18.23,0.05469,0.0007460696614945759
18.232,0.054696,0.0006728122828482012
18.234,0.05470200000000001,0.0005991299415431583
18.236,0.054708,0.0005250691769258118
18.238,0.054714,0.0004506767673623014
18.240000000000002,0.054720000000000005,0.0003759997006929055
18.242,0.054726000000000004,0.00030108514455359965
18.244,0.054732,0.00022598041658380025
18.246,0.054737999999999995,0.00015073295453935803
18.248,0.05474400000000001,7.53902863300239e-05
18.25,0.05475,5.879418801053155e-17
18.252,0.054756,-7.539028632990635e-05
18.254,0.054762000000000005,-0.00015073295453932575
18.256,0.054768000000000004,-0.00022598041658376803
18.258,0.054773999999999996,-0.0003010851445535675
18.26,0.05478000000000001,-0.000375999700692958
18.262,0.054786,-0.00045067676736226954
18.264,0.054792,-0.0005250691769257799
18.266000000000002,0.054798000000000006,-0.0005991299415432937
18.268,0.054804000000000005,-0.0006728122828481698
18.27,0.05481,-0.0007460696614945446
18.272000000000002,0.05481600000000001,-0.0008188558065519925
18.274,0.054822,-0.0008911247447310763
18.276,0.054828,-0.0009628308294216361
18.278,0.054833999999999994,-0.0010339287695235143
18.28,0.05484000000000001,-0.0011043736580540328
18.282,0.054846,-0.0011741210005115626
18.284,0.054852,-0.0012431267429797652
18.286,0.054858000000000004,-0.0013113472999528232
18.288,0.054864,-0.0013787395818644459
18.29,0.054869999999999995,-0.0014452610223050868
18.292,0.05487600000000001,-0.0015108696049073308
18.294,0.054882,-0.0015755238898838946
18.296,0.054888,-0.0016391830402027747
18.298000000000002,0.054894000000000005,-0.001701806847380269
18.3,0.054900000000000004,-0.0017633557568774495
18.302,0.054906,-0.0018237908930838081
18.304000000000002,0.05491200000000001,-0.001883074083872123
18.306,0.054918,-0.001941167884708318
18.308,0.054924,-0.001998035602302705
18.31,0.05493,-0.0020536413177859826
18.312,0.054936000000000006,-0.0021079499093965537
18.314,0.054942000000000005,-0.002160927074663694
18.316,0.054948,-0.0022125393520744637
18.318,0.054954,-0.002262754142208336
18.32,0.05496,-0.0023115397283273616
18.322,0.054966,-0.0023588652964098215
18.324,0.05497200000000001,-0.0024047009546126694
18.326,0.054978000000000006,-0.0024490177521515623
18.328,0.054984,-0.002491787697587422
18.330000000000002,0.054990000000000004,-0.0025329837765060504
18.332,0.054996,-0.0025725799685809374
18.334,0.055002,-0.002610551264008577
18.336000000000002,0.05500800000000001,-0.0026468736793048776
18.338,0.05501400000000001,-0.002681524272453787
18.34,0.05502,-0.0027144811573980346
18.342,0.055026,-0.002745723517862711
18.344,0.055032000000000005,-0.0027752316205033817
18.346,0.055038000000000004,-0.0028029868273698262
18.348,0.055043999999999996,-0.0028289716076785685
18.35,0.05505000000000001,-0.0028531695488854757
18.352,0.055056,-0.002875565367052128
18.354,0.055062,-0.0028961449164998094
18.356,0.055068000000000006,-0.00291489519874404
18.358,0.055074000000000005,-0.0029318043707045865
18.36,0.05508,-0.0029468617521860624
18.362000000000002,0.05508600000000001,-0.0029600578326236075
18.364,0.055092,-0.00297138427708995
18.366,0.055098,-0.002980833931560017
18.368000000000002,0.05510400000000001,-0.0029884008274295216
18.37,0.055110000000000006,-0.002994080185284815
18.372,0.055116,-0.002997868417921766
18.374,0.055122,-0.0029997631326114473
18.376,0.055128,-0.002999763132611448
18.378,0.055134,-0.0029978684179217683
18.38,0.05514,-0.002994080185284819
18.382,0.05514600000000001,-0.002988400827429512
18.384,0.055152,-0.0029808339315600244
18.386,0.055158,-0.002971384277089959
18.388,0.055164000000000005,-0.002960057832623604
18.39,0.055170000000000004,-0.002946861752186075
18.392,0.055176,-0.002931804370704582
18.394000000000002,0.05518200000000001,-0.002914895198744015
18.396,0.055188,-0.0028961449164998264
18.398,0.055194,-0.002875565367052146
18.400000000000002,0.055200000000000006,-0.0028531695488854428
18.402,0.055206000000000005,-0.00282897160767859
18.404,0.055212000000000004,-0.002802986827369849
18.406,0.055217999999999996,-0.002775231620503406
18.408,0.055224,-0.002745723517862737
18.41,0.05523,-0.002714481157398062
18.412,0.055236,-0.002681524272453816
18.414,0.055242000000000006,-0.0026468736793048278
18.416,0.055248000000000005,-0.0026105512640085668
18.418,0.055254,-0.002572579968580971
18.42,0.055260000000000004,-0.002532983776506039
18.422,0.055266,-0.002491787697587458
18.424,0.055272,-0.0024490177521516
18.426000000000002,0.05527800000000001,-0.002404700954612606
18.428,0.05528400000000001,-0.0023588652964098614
18.43,0.05529,-0.0023115397283274028
18.432000000000002,0.055296000000000005,-0.0022627541422082665
18.434,0.055302000000000004,-0.0022125393520745075
18.436,0.055308,-0.0021609270746637387
18.438,0.055313999999999995,-0.0021079499093965997
18.44,0.05532000000000001,-0.00205364131778603
18.442,0.055326,-0.0019980356023027532
18.444,0.055332,-0.0019411678847083673
18.446,0.055338000000000005,-0.0018830740838721072
18.448,0.055344000000000004,-0.0018237908930838595
18.45,0.055349999999999996,-0.0017633557568774328
18.452,0.05535600000000001,-0.0017018068473802518
18.454,0.055362,-0.0016391830402028291
18.456,0.055368,-0.0015755238898839494
18.458000000000002,0.05537400000000001,-0.0015108696049072395
18.46,0.055380000000000006,-0.0014452610223051434
18.462,0.055386,-0.0013787395818645033
18.464,0.055392,-0.0013113472999528814
18.466,0.055398,-0.001243126742979824
18.468,0.055404,-0.0011741210005116222
18.47,0.05541,-0.0011043736580540928
18.472,0.05541600000000001,-0.001033928769523495
18.474,0.055422,-0.0009628308294216167
18.476,0.055428,-0.0008911247447311381
18.478,0.055434000000000004,-0.0008188558065519726
18.48,0.05544,-0.0007460696614946072
18.482,0.055446,-0.0006728122828482327
18.484,0.05545200000000001,-0.00059912994154319
18.486,0.055458,-0.0005250691769258436
18.488,0.055464,-0.0004506767673623334
18.490000000000002,0.055470000000000005,-0.000375999700692853
18.492,0.055476000000000004,-0.00030108514455363185
18.494,0.055482000000000004,-0.0002259804165838325
18.496,0.055487999999999996,-0.0001507329545393903
